partner_id,partner_name,gender,age,age_group,city_tier,partner_type,trips_weekly,hours_online_per_week,avg_rating,on_time_pct,cancel_rate,safety_incidents,weekly_earnings,earnings_volatility,cashless_share,earnings_growth_4w,trips_growth_4w,loyalty_years,nova_score
208,Cathy Robinson,M,22,18-25,B,driver,42,68.05986288359328,4.618622401375419,0.9051406324730299,0.07504733555588597,0,733.367335715201,0.10039506605009904,0.9960945710327145,-0.022016110270759517,0.13557092487886913,0.2,662
209,Dr. William Warren,M,23,18-25,B,driver,59,42.49851408565873,4.718111850770437,0.9018672758881859,0.13127437569709494,0,433.46571478148115,0.2816922081002434,0.4734128197274766,-0.18127170748018678,0.03604041377625784,3.2,566
210,Brian Lee,M,34,26-35,B,driver,65,51.58913292455175,4.668814462637568,0.9452105514568291,0.08447359927223691,0,533.6580951830374,0.3202872033211297,0.7571230013723351,0.3105335433416084,0.0830294687735067,4.5,612
211,Christopher Smith,M,49,46-60,A,driver,78,34.73950791625319,4.813449273041157,0.9222839639510061,0.02101407271315743,0,591.8283357132866,0.3299177759992768,0.7643383876562408,0.07145831805773065,0.05098580621703912,5.4,621
212,Denise Mccann,M,21,18-25,B,driver,81,56.00789255311304,4.951312702632147,0.9638468195265802,0.0807164850219687,0,542.1233036517226,0.20860108203984173,0.7356006288152667,0.12785261224578962,0.1745041174639044,0.2,637
213,Melissa Martinez,M,24,18-25,B,merchant,68,34.9571606322553,4.522318407372822,0.8743456344835151,0.043233401763071694,0,442.2450238242973,0.1430745881316461,0.6643640075357612,-0.028751531190293,-0.09482900509394451,1.5,563
214,Katherine Salas,F,19,18-25,A,driver,65,46.55878017956095,4.5498336027554105,0.9303424229204322,0.06735427870180105,0,653.7414503346787,0.2057406676660358,0.7039160782607434,-0.08625431390884804,0.02089625261586679,0.3,631
215,Julie Alexander,F,44,36-45,B,driver,62,39.35572798435874,4.973793005891153,0.995,0.05133418186548703,0,423.8166933550499,0.10482203706554039,0.5660577077058242,0.06547483903862057,-0.046806967072331784,1.7,577
216,Anthony Everett,F,20,18-25,C,driver,50,46.520077971168824,4.855960031167772,0.9027688251327594,0.13568264438622005,0,269.64102785444663,0.3676399040353832,0.6736336592359704,-0.14916903346432714,-0.13397063456694777,5.8,526
217,Rodney Morales,M,31,26-35,A,driver,63,39.6520376312851,4.712292915797731,0.995,0.034476762648552615,0,463.23021826066685,0.27554856246506554,0.910762161141542,0.02329387388076089,-0.0520023375491588,1.5,609
218,Mark Brown,M,53,46-60,B,driver,55,34.10747106078784,5.0,0.9251835723664464,0.08190836768406384,0,603.8518276407057,0.2043621080873609,0.6508826445180487,0.1522311457179122,0.12376285233640637,2.0,657
219,Justin Torres,F,23,18-25,C,merchant,62,39.28407710202215,4.546045667041514,0.9183745903927,0.04844028587246249,0,552.6899659638451,0.25976393564132555,0.6140089480177737,0.09484707094933593,0.02758597428859671,1.3,558
220,Bailey Duran DDS,M,34,26-35,C,driver,55,57.41580124141646,4.887682023678655,0.9228309251151934,0.09466484238129763,0,260.3849669490033,0.14066207001109096,0.5622698181861057,0.07549020079280945,0.01241831069080808,6.3,539
221,Courtney Mills,M,29,26-35,B,merchant,64,46.672762685051474,4.7413642836704,0.9068288377918107,0.0768036146018862,0,569.9670158572491,0.09136335270380362,0.5807909170600346,0.22437393792760607,0.09188009282033907,0.2,648
222,Jeremy Dalton,M,37,36-45,B,driver,80,29.111499701208686,4.848981575401934,0.8329721964446793,0.09763657938456076,0,367.53570149344455,0.02,0.68693987670172,0.08753418905871757,0.03923459481966382,1.9,586
223,Elizabeth Oliver DDS,M,30,26-35,C,merchant,47,52.953827012400595,4.3867271831812085,0.9562087429111575,0.09804353383967532,0,411.0856326241893,0.18664454091197075,0.7080503084170733,-0.14044260185298924,0.07906665383988434,1.3,549
224,Theresa Clark,F,32,26-35,B,driver,58,33.08485819672721,4.710094496015848,0.995,0.050193983933794685,0,384.94111743144987,0.16334764610001395,0.8960284587278562,0.03509299373351461,0.05582752799852613,0.2,581
225,Matthew Moore,M,24,18-25,A,driver,53,49.43359288058152,4.857719507405456,0.9398214635016335,0.1609860773260028,0,612.3164305745879,0.2215431424874525,0.6131055576766511,0.24253179539879927,0.0734161663466931,5.2,642
226,Benjamin Smith,F,43,36-45,A,driver,83,47.53165147595906,4.749700467240776,0.960866048067823,0.07516278400953218,0,649.7461767821358,0.1810458160355962,0.7757461516167621,0.019056319452642675,-0.005974983102409938,0.2,623
227,Kirk Carter,M,39,36-45,B,driver,62,48.16310466251355,4.939094665920128,0.9120703657221002,0.05248014153514465,0,579.6642369145472,0.2179108208993617,0.884939129386692,0.2364096026699627,0.1137669926981559,2.1,637
228,Michael Warner,M,25,18-25,B,merchant,57,60.5318916616818,4.932070751071118,0.9760894549415321,0.0776662117853866,0,460.30461605750975,0.24488667203963504,0.5549626876122357,0.15236440904505033,-0.06697057078429045,2.8,609
229,Michael Bradshaw,M,26,26-35,A,merchant,64,33.71359075097985,4.607815456216911,0.9204364190770112,0.0869250088030788,0,544.5370401304408,0.06318551170532552,0.9573823029189981,0.009152417778486265,0.023121620069700644,1.5,588
230,Lori Guerrero,M,37,36-45,A,driver,61,48.10794775886829,4.873998897700052,0.9339610049098449,0.08728383436805714,0,426.7641079369039,0.24951197680186515,0.7185464616568129,-0.05804963268821994,0.11775371920396045,0.2,570
231,Jessica Stephens,M,18,18-25,B,driver,57,54.59588612432386,4.599900601415764,0.8399391766267889,0.08638084292850337,0,397.80880909379516,0.1474735797313994,0.8195873838168001,0.08398937369215226,0.017674867206904428,2.7,560
232,Susan Serrano,M,35,26-35,B,driver,62,35.56658298375128,4.758902316173214,0.8947329064877776,0.09799446461764114,0,577.0253419622493,0.22140630832472435,0.6894706812377995,0.17705000213309557,-0.0044682838133604935,1.5,607
233,Christopher Parker,F,27,26-35,C,driver,55,34.542464194850055,4.846419237396144,0.9353676574090619,0.09854513028807896,0,462.217521923361,0.26177814598622867,0.7242247951849086,-0.10786384696627531,0.2130752666744414,4.6,584
234,Laura Roberts,M,32,26-35,B,merchant,63,39.128124612275656,4.625907560310913,0.9671605867291996,0.043073015012917056,0,507.4684745943147,0.26232753928167746,0.9452656175965278,0.06203874867917309,0.1434873439957532,4.0,614
235,Michael Lyons,F,34,26-35,C,driver,59,45.24733035822067,4.8676389278346575,0.9661469871064752,0.13374162312021715,0,547.0796696140368,0.19033222530620386,0.6430020249083983,-0.1541388162332138,0.04133063256449052,6.9,589
236,Kathryn Snyder,F,33,26-35,C,merchant,57,27.89523726039048,4.6729966380772145,0.8392409542341125,0.13056663452650644,1,324.887914232812,0.19427806613390494,0.799510009132067,0.016040900616600573,-0.04763821146087885,3.2,553
237,Andrew Reynolds,M,25,18-25,A,driver,71,47.51401990858316,4.667295370888148,0.852711011237596,0.08852894685719612,0,637.4125713970443,0.25135297856190336,0.818449199703261,-0.11547328120757087,-0.13280679497818323,4.2,611
238,David Davis,F,26,26-35,B,merchant,64,27.916132582542733,4.857597647530957,0.9516068550527607,0.0691609015265186,0,400.57168738262345,0.059905907167066674,0.6099572390427493,0.10622358084801367,0.08669293464693648,2.3,620
239,Sara Johnston,M,40,36-45,A,driver,68,54.93330825807446,4.627804058447487,0.8874595805997584,0.06767657648134169,1,695.2192789992451,0.10387367560423949,0.7596177904172945,-0.018899797642396896,0.13126948384462991,6.4,676
240,Yvonne Chambers,M,31,26-35,C,driver,43,47.13766828090123,4.610174679595536,0.9545296303020888,0.0687870681561607,0,450.8803046857534,0.15765946175824647,0.6308653806623445,0.16580362723251274,0.06166165427391408,3.0,561
241,Andrew Avila,F,23,18-25,A,merchant,74,61.13139872135604,4.911773406004513,0.846891589545899,0.05716847325115524,0,664.7826156593726,0.07337647378927106,0.582346734367605,-0.004049172364688457,-0.10685601523592395,2.8,622
242,Matthew Moon,F,42,36-45,B,driver,65,48.687837606092984,4.76828357278874,0.9180795028133276,0.0018964675530587943,0,443.3600250790373,0.1582626588769137,0.7842653573473929,-0.013157224241679782,0.042825533487164766,4.1,588
243,Kevin Walters,M,22,18-25,C,driver,56,38.95239548879008,4.530282075704506,0.9158881591378443,0.11790790358738741,0,618.6783491480536,0.15389208422918005,0.7521159798184729,-0.11151655188735192,-0.008948056482122761,1.7,600
244,Brandon Bailey MD,M,39,36-45,A,driver,70,34.01322864782337,4.882346206758231,0.9500233548501623,0.1003236092488647,0,743.8774207408264,0.18696852692489382,0.8937347156225814,0.08910500067843521,0.04293251969016149,2.0,671
245,Shannon Rivera,M,27,26-35,C,driver,44,44.38891058077862,4.682609815163483,0.8588420001926823,0.02769939622702778,0,443.3822167430958,0.17544932567144192,0.8601705791654972,0.09921009514015369,0.1854742117699128,4.1,577
246,Donna Landry,F,40,36-45,A,merchant,89,41.697494115221254,4.55114799906578,0.8390617969337292,0.08219963744608334,0,715.6972456130197,0.26554788235259486,0.9135495595853702,0.14397443593992007,0.0931521275503837,4.5,629
247,Krista Gibson,M,20,18-25,B,merchant,60,53.861390348772765,4.373902748325754,0.9285636380772841,0.0697685617635421,1,466.3396226750816,0.22584037555944894,0.6355762859721172,0.11552013290501953,0.0760859706126171,4.2,623
248,Frank Cordova,M,22,18-25,B,driver,63,32.713811836451505,4.886712144554862,0.948121513627274,0.06252861582052995,0,390.77909525794735,0.174317497964987,0.6653718973896626,0.09012697329644959,0.026372444282920304,2.8,578
249,Jose Travis,M,33,26-35,A,merchant,50,62.20902000460978,4.617012290083265,0.964372748131652,0.0897852452569223,0,597.642193992978,0.15333901158523733,0.8974261190275763,0.10958511598026877,0.06315796700062984,3.5,643
250,Kimberly Gutierrez,M,22,18-25,B,driver,67,54.74776941714994,4.566223284305225,0.9062724173307924,0.014216384319886508,0,429.25864252000315,0.17619535120716148,0.7745591159637676,0.1196831199935758,-0.027841458518226364,4.9,589
251,Isaiah Avila,M,22,18-25,C,merchant,59,39.96476369742856,4.845510424557899,0.9581840820507723,0.07016252453436615,0,551.1687122556609,0.17761111656730857,0.6575043760498964,0.14076568235638792,0.07439486648547186,0.8,599
252,Olivia Harris,F,36,36-45,A,driver,73,59.978208976376195,4.876068739446328,0.9520886887444215,0.06588443530395101,0,669.6679417628841,0.38150050327081486,0.6575391027049233,-0.10275722022810795,0.014530521895095143,3.0,643
253,Tanya Kim,M,42,36-45,B,driver,59,34.168719049427274,4.631534550210806,0.9855202538857168,0.07291346893698553,0,509.79392529571464,0.06339782297990468,0.6456995568099969,0.0038181936759837734,-0.03578045191064988,0.2,632
254,Barbara Dudley,M,21,18-25,C,driver,46,44.055897899152285,4.881296098940896,0.9088306041977892,0.0359753180488317,0,426.44015002978585,0.10589799655213422,0.7415933175004319,-0.11230573642334223,0.09520014043180937,4.5,580
255,Cynthia Moore,M,37,36-45,B,driver,50,29.235289484303458,5.0,0.8275050348602961,0.08840747893127011,0,554.0895211017179,0.09416592522440045,0.4468813753383793,0.08321337414119176,-0.14852433180278926,1.4,593
256,Kristen Davis,F,38,36-45,A,merchant,70,60.4656925630141,4.955999490645664,0.9226170163190377,0.09679444988186259,0,597.3379419631881,0.2015417347061544,0.452404276451882,0.2129959500323121,-0.013569942336299948,1.5,651
257,Susan Murray MD,F,43,36-45,C,driver,46,25.52613186919022,4.923058564279543,0.9160225374231357,0.08921994392259812,0,376.8207531795663,0.1983738677305762,0.7570728347184172,0.13963413634818175,0.07906563136911011,2.8,571
258,Kathleen Moran,M,45,36-45,A,driver,68,27.59558303737842,4.8003193683198795,0.9507097121199247,0.059124362664651764,0,440.8668859605728,0.13415425652048107,0.7053127521809215,-0.010705253525808589,0.12796677401705142,4.2,604
259,Denise Davenport,M,41,36-45,B,driver,63,35.652868929387964,4.684642269170662,0.8451658816829692,0.1491712180875805,0,580.1064770004671,0.25168941336967543,0.7855952197755844,0.10054135116099669,0.06773623970923617,7.8,635
260,Mrs. Kristen Reyes,M,35,26-35,B,driver,63,55.223236746761614,4.742817092065486,0.9061977592596063,0.040762756432241934,0,529.7473150318345,0.20957254915570003,0.9407341168031652,0.08489401777556228,-0.023766951953013572,0.2,605
261,Katie Suarez,M,37,36-45,B,driver,59,51.54844886078885,4.8157112405494145,0.9628051785782308,0.09370353901412261,0,724.0311065398023,0.25504802517375236,0.5781707883427675,0.07331296561626127,0.025925409913221474,1.3,693
262,Desiree Tyler,F,50,46-60,A,driver,75,43.22050628229107,4.567373206201765,0.9237957273639434,0.06979821117042073,0,576.8475516976116,0.27627634823287334,0.5462569545708722,-0.08033458253216393,0.05330196344171309,3.5,610
263,Timothy Romero,M,25,18-25,A,merchant,60,52.18926211167295,4.634592713859031,0.9047132808933958,0.1303693884902032,0,577.6730645121434,0.02,0.74130432903959,0.18151355930152807,0.15484275206611076,1.5,643
264,Diane Evans,M,27,26-35,B,driver,50,40.84586275288851,4.531837478552613,0.995,0.08660249447744128,0,497.66780236022043,0.23484933392170104,0.6241279849158754,-0.06780903155044336,0.10364783949677948,4.7,614
265,Yvonne Burns,F,23,18-25,A,merchant,65,46.22428779267996,4.787277993343712,0.8694997906584224,0.0855346573498519,0,618.3142904312754,0.07679516220824735,0.7764497390156082,0.013325646856779609,0.10423436131089914,2.7,634
266,Joshua Reed,M,49,46-60,B,merchant,54,58.51726075656116,4.76005808835933,0.9780577354992157,0.08817150944692777,0,396.6152912564536,0.1999530099707705,0.7953245608729326,0.14591417712981958,0.03523354279018419,4.8,586
267,Kimberly Gibson,M,29,26-35,B,driver,53,39.533811267957866,4.649293700179708,0.9668624867937096,0.04175032413426791,0,470.0367035138435,0.1741683195898082,0.7657371984874135,0.012658377353762816,-0.055678905193327854,2.5,590
268,Colin Terry,M,40,36-45,B,driver,63,34.33627379228294,4.874274880806961,0.9105416769191519,0.042433586398783904,0,568.9510506046636,0.1775828998897564,0.7264752577062867,0.05793015596790743,-0.08248330687418776,4.1,628
269,Cynthia Rowe,M,39,36-45,A,merchant,65,46.703717143269905,4.5953099451107535,0.9213554723458837,0.05922996370107961,0,534.7151085843489,0.0836302933054211,0.9281422181854804,0.06196060771466798,0.005898724884042392,1.1,591
270,Patrick Thornton,M,59,46-60,A,merchant,65,49.402743074915506,4.648524788973414,0.9211770633523918,0.0962214845243761,0,630.1660432218291,0.2624389229109413,0.8738979456113645,0.05659134028571086,0.0859544532441182,6.9,625
271,Jasmin Alvarado,M,25,18-25,C,driver,43,43.10447737145279,4.860278972736876,0.9188973878171769,0.08549290216073852,0,412.8208572777685,0.07676040181113267,0.6346040834662179,0.061505527180975975,-0.010150885995018816,0.2,563
272,Veronica Simpson,M,41,36-45,B,merchant,64,52.03381313706033,4.890922367018921,0.8926729321281106,0.06179795339930329,0,534.9590407421688,0.24004268890980773,0.8089348079626706,0.07139187045533395,0.07577397224675134,1.6,628
273,Jonathan Lawrence,M,41,36-45,A,merchant,68,39.98740863766488,4.633841069593673,0.9033925886785665,0.10716599403346003,0,667.4465951545388,0.06544876890630236,0.5636139929336863,0.05747026212240436,-0.03357483413266736,0.2,630
274,Shelly Alexander,M,18,18-25,A,driver,75,43.27546009583492,4.790806390711486,0.9112387734551094,0.0030271071756368326,0,565.6747744206255,0.1785715160394091,0.9289248004781299,-0.03954879894932391,-0.021233670964482435,4.6,620
275,Joyce Bowen,M,38,36-45,A,merchant,70,45.7457488256361,4.637178913883145,0.9098351149700559,0.026125396095168823,0,450.59264708597385,0.32435130172577287,0.7831066030515241,-0.10500422006571912,0.14264079241191036,4.1,567
276,Matthew Moore,M,26,26-35,C,driver,54,44.873610380374444,4.717999069963405,0.9008621884723965,0.0,0,406.16110591931704,0.3689304438644872,0.4919048703922618,0.14981289361887135,0.09134977752414944,0.6,586
277,Wayne Morgan,M,34,26-35,A,merchant,64,58.13271629288849,4.773175609122735,0.8103587605481963,0.10424931514730193,0,490.6278096075534,0.05050249136245741,0.7216706246224218,0.1543778750851264,0.005480902246886507,5.0,618
278,Marie Christian,M,28,26-35,A,merchant,75,45.69556250000332,4.84005492982239,0.9338824543964727,0.05959821566280862,0,404.31243562069767,0.12363694110533402,0.9252556550012321,0.08374734823900785,-0.03644408698813799,1.6,605
279,Shannon James,F,29,26-35,B,driver,60,38.96097865078649,4.797633852023966,0.8936266109923034,0.09898875336078378,0,482.93206169033147,0.13818709550048255,0.6125276993090761,0.08291228419917804,0.10591319313562715,3.8,576
280,Nathan Malone,F,24,18-25,A,driver,70,47.279817014910115,4.794974351081036,0.8326594456692651,0.06172225000902875,0,590.9176060192056,0.3604042866816748,0.8374837159884665,-0.04151881944971414,0.10011681847928004,4.2,613
281,Amanda Jones,M,23,18-25,A,driver,46,52.088508402701265,4.582625249433949,0.8940974492544532,0.10769551005580882,0,607.9647141387351,0.1745338694252363,0.9030287756475159,-0.19385853486139143,0.08113578484631354,2.5,594
282,Tammie Bright,M,22,18-25,C,merchant,48,49.742354415187954,4.8034414958961245,0.8937521260996305,0.07219743051477799,0,318.75861121824096,0.265973126897931,0.6634213271640319,0.025131152418683286,0.015773722729374436,4.8,557
283,Jessica Garcia,M,26,26-35,B,driver,57,49.188075711629786,4.831459802679445,0.9819622263541236,0.0837973427529366,0,492.9247120843569,0.2039765707332657,0.5989569605402634,-0.13973521856451493,-0.05756729595677745,2.7,604
284,Shelia Wallace,M,31,26-35,A,merchant,56,27.019498564859653,4.85174017951307,0.8906385020785292,0.07990540472433807,0,639.0877632242862,0.08406299975999036,0.7710535609525873,0.06843996962861569,0.02881312460390955,3.7,645
285,Stephanie Williams,M,22,18-25,B,driver,59,17.074873831596726,4.641671973079367,0.9527895089936748,0.08063121869663901,0,440.9549877127166,0.031215831755868007,0.5226850513962474,0.180423917771734,0.14260798977754202,2.5,590
286,Elaine Brooks,M,39,36-45,A,driver,63,54.75264538620624,4.888537842487541,0.9909406001692859,0.1190421166062352,0,604.1788495388275,0.13095266003842387,0.7115882203244366,-0.011613856259778454,-0.04272310999204576,0.2,605
287,Joseph Knight,M,43,36-45,A,merchant,71,46.38857446206132,4.556814770733476,0.8951965645489205,0.0157672646027799,0,712.0060307100009,0.3653498577416071,0.6249879035093449,-0.005869539984525149,0.0337962741770086,2.8,622
288,Carolyn Miller,M,35,26-35,B,driver,58,41.7842258338473,4.684577276893393,0.9164251395069123,0.06894849932381833,0,329.29478649046035,0.20060906080394644,0.7134326800659578,-0.050582761913288726,0.1608633663562116,1.3,565
289,Lisa Allen,M,49,46-60,B,driver,71,48.943130277801544,4.7130721376558755,0.995,0.07043961642534088,0,539.3756172876704,0.2643499167788588,0.5422962197474643,0.05442520406076852,0.005661366497605996,5.8,617
290,Briana Murray,M,29,26-35,B,driver,73,61.27309935665913,4.565838640624506,0.9392488077574623,0.06494861042090948,0,619.4456396324582,0.06654059506455051,0.7316786764604807,0.04667696762941905,0.0198014364601597,0.3,629
291,David Smith,F,39,36-45,C,driver,59,56.135311658464104,4.705993348274279,0.9380874921034463,0.058563443383398334,0,409.98940855603365,0.153982246753647,0.818601816390063,-0.05191305569995923,-0.078032200488997,5.5,549
292,Stephanie Byrd,M,24,18-25,A,driver,74,51.62220572801958,4.788822137151721,0.9080373038015837,0.046958511467693705,0,700.6745975538095,0.24230751389066035,0.9473930819253897,0.14125745349174196,0.07985605096393897,2.6,646
293,Jeremy Reed,F,36,36-45,C,driver,57,33.132743671673566,4.474934172725,0.9525525415216121,0.11740043966232738,0,489.30885170762485,0.09270664332104013,0.485637989901555,0.3202369806214907,-0.029247836733481525,3.8,616
294,Margaret Coleman,M,59,46-60,B,driver,52,34.43209197030124,4.687596742434374,0.9132178693157208,0.07187836734347103,0,624.7953590345928,0.17488260869337388,0.6267463695451645,0.16898588516049462,-0.0943682780553986,0.2,626
295,Ryan Gonzalez,F,43,36-45,A,driver,65,18.13595318632293,4.489739860160501,0.8313948531060069,0.14063839601692124,0,612.5095101152435,0.1096187106457586,0.8993871377049809,0.03893957783254221,-0.04628468883945848,2.4,613
296,John Young,F,30,26-35,C,driver,57,48.3351347388492,5.0,0.9004383733008592,0.08734824959124547,0,592.8657896960623,0.24611475071364564,0.7585661052300658,0.037745746350268804,0.04667569578174671,1.7,607
297,Laura Haney,F,31,26-35,A,driver,75,53.08627197461166,4.787873682540098,0.8698410604890109,0.053810333026729454,0,610.5000024337135,0.21188132366351195,0.693871818501917,-0.0013559213046048582,-0.09640840760381378,7.2,616
298,William Barrett,F,34,26-35,B,driver,50,53.90178046191512,4.764874392574652,0.9196120482136273,0.09158036521393904,0,353.73737110675575,0.2346708334987574,0.6518942587065446,-0.003417293276990717,-0.08086522680906896,1.6,589
299,Keith Jennings,F,43,36-45,B,merchant,71,48.754304712767755,4.789211011748871,0.8807580451470561,0.0677679861131314,0,462.5649676812767,0.24968600286404824,0.7315170657375047,0.14581566426281728,0.07474273220815603,5.3,604
300,Amber Obrien,M,38,36-45,A,driver,65,40.45933141772686,4.842678094590124,0.946906423284624,0.1077599780081817,0,649.5608945383885,0.16178601574355467,0.5233390429243845,0.15017069500188263,0.02420925159538498,5.3,650
301,Tanner Mitchell DDS,F,46,46-60,C,driver,53,36.35722538089856,4.893923227475179,0.9180381710466898,0.038468330418285575,0,511.4886191708964,0.26025853775338087,0.7335462794871426,-0.06695295102809187,-0.04311915022305103,5.3,599
302,Heather Fields,M,32,26-35,A,driver,62,33.74635203909235,4.516266910677801,0.8587995498210568,0.014964420497562636,0,529.9988767744991,0.13281214798471502,0.9316299974733777,0.08663154124240968,0.004298616220983903,1.8,616
303,Megan Le,M,19,18-25,C,merchant,44,40.36575150834801,4.9401266396140135,0.8857730942193158,0.08882943031449994,0,560.1655692800502,0.23005760811487747,0.6055243598189421,0.16111254109002338,0.1690536464112168,6.6,587
304,Sara Fuller,M,26,26-35,A,merchant,58,32.22173746103552,4.9360737941025885,0.9498281350815543,0.09607087694182821,0,517.5127507795685,0.022323737592309184,0.5813093382100718,0.014981798010532656,0.13253853863481307,7.0,631
305,Maria Parker,F,25,18-25,A,merchant,68,59.55954065008587,4.743248008371368,0.9821996517906983,0.0745771634885379,0,608.8680443084078,0.12029150485686309,0.9777659072199234,0.028846618543386802,0.021405318966093094,3.7,676
306,Kevin Oconnor,M,21,18-25,A,merchant,77,28.97628446934399,4.73899069639752,0.8850789384363034,0.08167425536907275,0,626.3140762617883,0.36526425628653014,0.810720090140731,0.11959826766476425,0.09529458214026901,2.1,648
307,Edward Burgess,M,32,26-35,C,driver,61,40.029467231107766,4.284985880506389,0.8657279752529478,0.08526310588160757,0,331.11003357838115,0.22887903493843903,0.7592543468847055,0.12244179168570123,0.03968024707672017,1.3,526
308,Carlos Ryan,M,38,36-45,A,merchant,74,22.63781586569126,4.569001325669762,0.995,0.018587994140109886,0,573.4081865564215,0.2289077509223709,0.595041434323256,0.0929058329592094,-0.11193554188105331,3.9,636
309,Kiara Mcintyre,M,18,18-25,C,driver,58,44.96554861298065,4.827027391439474,0.9183116026752497,0.07943719111419552,0,639.9280139656734,0.11408832548538472,0.47555259515844345,0.0754228755207118,-0.12625248100230793,3.1,608
310,Dawn Summers,M,18,18-25,A,merchant,68,41.9761629024287,4.933292619946483,0.9293734467660987,0.10550341990714293,0,491.2073143994164,0.092463163521332,0.8379769690696866,0.08885875938362797,-0.04274662269973689,3.4,613
311,Dr. Paul Morgan,M,20,18-25,B,merchant,66,38.43209646360461,4.861725538317519,0.8866304472449176,0.07215300864433943,0,558.3383940691531,0.15885118686087227,0.8638590871950963,0.02222827091486156,-0.09606025418014538,0.3,594
312,Victor Taylor,M,36,36-45,A,merchant,62,32.67216733969946,4.739442740133256,0.9319610114270194,0.029701254151355556,0,458.27748217663634,0.17462972122978476,0.6219066453899691,-0.06177160152869676,0.05172534657447436,3.1,586
313,Shannon Ramsey,M,40,36-45,A,driver,73,42.024618355876164,5.0,0.995,0.05348428645715455,0,501.32142011320855,0.33315737496908326,0.7657476888566712,-0.1056614475074809,-0.013995162744227845,5.3,599
314,Tracy Ballard,M,20,18-25,C,merchant,52,36.55539109985762,4.8975763334550715,0.9279182634428467,0.09070270189139687,0,304.18554234600447,0.261515153755427,0.437788800730271,0.10955614300088796,0.06402632359997038,4.6,578
315,Richard Smith,M,22,18-25,B,driver,67,40.63132110633331,4.693726037188264,0.9774481624569672,0.12036890848394158,1,587.3910327755461,0.18871422970109208,0.6217814847853343,0.06081970852585032,0.0652556809073744,2.2,615
316,Jordan Chambers,M,31,26-35,B,driver,76,61.57430001917993,5.0,0.9310491928268164,0.0033096175646817813,0,453.1320532665269,0.18525702431492752,0.6840166495178958,0.09555195840251036,0.08520219661225208,2.8,624
317,Lauren Carson,M,29,26-35,B,driver,48,43.72177215892569,4.580774914794009,0.8615098404688029,0.08683696357306436,0,573.3370023815335,0.24065126086046415,0.7884327335055641,-0.032887929154854875,-0.044449674625294616,0.2,585
318,Ashley Hall,M,30,26-35,B,driver,46,47.32867207974033,4.523623966919382,0.8774381665353505,0.04903377330109645,0,416.0377889975944,0.0744963307593297,0.4251914078445833,0.06025859437517769,0.0712537366750601,1.7,569
319,Stephen Hoffman,M,26,26-35,B,driver,54,37.35535224319505,4.684434191931412,0.8605098912347585,0.08823181289016253,0,489.67993718096875,0.026292007189295585,0.9048557935274165,0.0578640026068217,-0.04643699010101379,2.3,600
320,Connie Brown,F,50,46-60,C,driver,52,34.15564490325238,4.633003973296913,0.9260893291793343,0.09163493776935627,0,459.36737029235553,0.2394710464709714,0.6361231297999286,0.17790073187279298,0.08690719452217474,4.3,556
321,Susan Turner,F,35,26-35,B,driver,59,41.770422865513524,4.694860257826965,0.9805944396825,0.06350558350111812,0,352.365512550545,0.18576101310840998,0.9012142383951737,0.13517549313757088,0.1278123327733085,1.6,591
322,Charles Shah,M,45,36-45,B,driver,52,67.03926004852224,4.866513604460168,0.9232505471075412,0.09294797606873903,0,491.7101862721063,0.07503068842018666,0.8178176310567767,-0.023996047499141707,0.087852285903177,0.9,598
323,Johnathan Davis,M,21,18-25,B,driver,49,39.1257230510604,4.740503064259298,0.8980109090684866,0.10969687149452645,0,497.5413116558853,0.02,0.8393220449445457,0.10045529426796213,0.01583379656360939,4.5,598
324,Brandy Chavez,M,60,46-60,B,driver,75,45.61437803364822,4.754755484857032,0.8895180123856313,0.05756284883729335,0,621.9014439209477,0.25150934374715483,1.0,-0.024689146580784804,0.07534146028450431,2.2,606
325,Natalie Bautista,F,53,46-60,B,merchant,73,33.7160148490946,4.764022222431336,0.9455722931422588,0.023385191985050513,0,439.04221190101373,0.13827558691717715,0.610573956665353,-0.21129798715549425,-0.0926615949392056,1.3,616
326,Patrick Moore,M,37,36-45,B,driver,70,14.447279615982495,4.407151176053781,0.8640933973603189,0.10776718463233217,0,444.55314296534925,0.21202085468059567,0.7389620768147167,0.22259510620377337,-0.11069645049111887,4.6,578
327,Brett Burns,F,34,26-35,B,merchant,50,34.10168668068344,4.51871092381229,0.8572949460868473,0.09986084577122933,0,526.0615768082465,0.15889919789811432,0.5813008553094559,0.012507024657697735,0.06734368661499326,3.9,596
328,Trevor Johnson,M,21,18-25,B,driver,44,65.80709527353761,4.6858033101855865,0.9554081633820292,0.09491269294936927,0,576.8533178933956,0.17726088215141594,0.7056907015708448,0.15394631176554552,0.13461875526782643,2.6,641
329,Jeremy Sampson,M,42,36-45,C,driver,60,47.95390294724766,4.62356067979784,0.9061132468829701,0.04927100052643744,0,391.63728699049864,0.13261994209739073,0.7608132504120122,-0.016134305242685262,-0.0685158968617218,2.3,538
330,Ariana Jennings,M,42,36-45,C,driver,52,58.40924201053451,4.712031876928083,0.9003272903491658,0.1035630762288234,0,319.4076892525021,0.17387919805034574,0.8178270802814704,-0.030734843261597172,0.031214768392142454,3.8,561
331,Vanessa Howard,F,20,18-25,C,driver,44,38.52277765068024,4.954219256941213,0.9019466991843625,0.13927276929865312,0,379.8781087387866,0.22616585891140323,0.6064836523721548,-0.004659286598438936,0.06510908413438579,4.1,556
